id,name,subtitle,kind,start,end,includeStart,includeEnd,tags,color,html,deck,image
538454135876696,Édit royal sur la police des esclaves,L’esclavage organisé par le droit colonial,point,1685,,true,true,"[""Loi""]",#FF2056,"<div><p>L’édit de mars 1685, ensuite regroupé sous l’appellation de « Code noir », réglemente l’esclavage dans les colonies françaises d’Amérique. Il définit obligations religieuses, discipline et statut des personnes esclavisées, traitées juridiquement comme appropriables. L’esclavage colonial n’est donc pas seulement une violence économique : il est institué et protégé par le droit monarchique.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les musées, service public territorial en réinvention::III.C - Restitutions, provenances et propriété::Références culturelles — Décoloniser le musée""]",[]
205696437090318,Legs de l’abbé Boisot à Besançon,Une collection ouverte au public,point,1694,,true,true,"[""Évènement""]",#21BCFF,<div><p>L’abbé Jean-Baptiste Boisot lègue sa collection aux bénédictins de Saint-Vincent à condition qu’elle soit conservée et accessible au public à des jours déterminés. Cette ouverture régulière préfigure le musée public : une collection cesse d’être seulement possession privée pour devenir un bien destiné à l’instruction collective.</p></div>,"[""ICT::3 - Compo::Culture, patrimoine et musées::Les musées, service public territorial en réinvention::I.A - Une institution ancienne, refondée par la Révolution""]",[]
346597016040527,Hans Sloane lègue sa collection à la nation britannique,Un cabinet savant fonde le British Museum,point,1753,,true,true,"[""Évènement""]",#21BCFF,"<div><p>À sa mort, Hans Sloane laisse plus de 71 000 livres, spécimens, antiquités et objets à la nation britannique sous condition d’acquisition de l’ensemble. Le Parlement crée la même année le British Museum. Cette généalogie rappelle que le musée universel hérite des cabinets savants, des voyages et des circuits impériaux qui permettaient de prélever, classer et centraliser des fragments du monde.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les musées, service public territorial en réinvention::III.C - Restitutions, provenances et propriété::Références culturelles — Décoloniser le musée""]",[]
687393102327507,"<u><i>Nouveau dictionnaire</i></u>, article sur les beaux-arts",Les arts doivent atteindre tous les citoyens,point,1776,,true,true,"[""Référence""]",#7C86FF,"<div><p>Un texte du supplément à l’<i>Encyclopédie</i> affirme que les beaux-arts doivent pénétrer jusque dans les conditions modestes afin d’accroître le bonheur humain. L’idée anticipe la démocratisation culturelle : la valeur publique des arts ne tient pas seulement à l’excellence des œuvres, mais à leur diffusion au-delà des élites qui les fréquentent spontanément.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::La culture en France : État et collectivités territoriales::I.B - Les multiples missions de la politique culturelle""]",[]
163636120328392,Mise à disposition nationale des biens du clergé,La nationalisation crée une responsabilité patrimoniale,point,02/11/1789,,true,true,"[""Loi""]",#FF2056,"<div><p>L’Assemblée constituante met les biens du clergé à la disposition de la Nation. La nationalisation bouleverse les propriétés mais crée simultanément une question nouvelle : que conserver, vendre, déplacer ou détruire ? L’État devient responsable d’un ensemble immense d’objets et d’édifices qui acquièrent progressivement une valeur historique distincte de leur ancien usage.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine::II.A - Révolution : destruction et invention patrimoniale""]",[]
625913427323279,Commission des monuments,Inventorier et préserver les biens nationalisés,point,1790,,true,true,"[""Évènement""]",#21BCFF,<div><p>La Révolution met en place une Commission des monuments afin d’identifier et de préserver une partie des biens devenus nationaux. La protection patrimoniale naît ainsi au cœur d’un moment de rupture : le même processus révolutionnaire détruit des signes de l’Ancien Régime et invente des procédures pour conserver ceux que l’on juge dignes d’être transmis.</p></div>,"[""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine::II.A - Révolution : destruction et invention patrimoniale""]",[]
544836592862560,Loi révolutionnaire sur les droits des auteurs,Reconnaître une propriété sur les œuvres,point,19/07/1793,,true,true,"[""Loi""]",#FF2056,"<div><p>La législation révolutionnaire reconnaît aux auteurs un droit exclusif sur la reproduction et la diffusion de leurs œuvres, prolongé après leur mort au profit des héritiers. L’œuvre devient ainsi objet d’un droit de propriété spécifique, conciliant rémunération du créateur et diffusion ultérieure dans le domaine commun.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::La culture en France : État et collectivités territoriales::I.A - Une longue tradition historique, revisitée au XXe siècle""]",[]
702823218843327,Ouverture du Muséum central des arts,Le Louvre devient musée national,point,10/08/1793,,true,true,"[""Évènement""]",#21BCFF,"<div><p>Le palais du Louvre ouvre comme Muséum central des arts. Les anciennes collections royales, enrichies par les confiscations révolutionnaires, sont réorganisées pour former un musée de la Nation. Le musée public reçoit une fonction civique : exposer des œuvres autrefois réservées au prince et former le regard des citoyens.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les musées, service public territorial en réinvention::I.A - Une institution ancienne, refondée par la Révolution""]",[]
271094683097785,Rapports de l’abbé Grégoire contre le vandalisme,Nommer la destruction pour mieux la combattre,point,1794,,true,true,"[""Évènement""]",#21BCFF,"<div><p>L’abbé Grégoire popularise le mot « vandalisme » dans ses rapports sur les destructions commises contre les œuvres et monuments. La notion transforme la conservation en combat politique : détruire les traces du passé n’est plus seulement un acte matériel, mais une atteinte à des biens considérés comme communs à la Nation et à l’instruction publique.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::La culture en France : État et collectivités territoriales::I.A - Une longue tradition historique, revisitée au XXe siècle""]",[]
766227380855921,Alexandre Lenoir ouvre le Musée des monuments français,Sauver des fragments par le musée,point,1795,,true,true,"[""Évènement""]",#21BCFF,<div><p>Alexandre Lenoir rassemble dans l’ancien couvent des Petits-Augustins des sculptures et monuments sauvés des destructions révolutionnaires. Le Musée des monuments français protège des œuvres en les retirant de leur contexte d’origine et en les ordonnant chronologiquement : une opération de sauvegarde qui participe aussi à la fabrication muséale d’une histoire nationale.</p></div>,"[""ICT::3 - Compo::Culture, patrimoine et musées::La culture en France : État et collectivités territoriales::I.A - Une longue tradition historique, revisitée au XXe siècle"",""ICT::3 - Compo::Culture, patrimoine et musées::Les musées, service public territorial en réinvention::I.A - Une institution ancienne, refondée par la Révolution""]",[]
850079594417620,Saisie des <u><i>Noces de Cana</i></u> à Venise,La conquête enrichit les collections françaises,point,1797,,true,true,"[""Évènement""]",#21BCFF,"<div><p>Les troupes françaises saisissent le grand tableau de Véronèse dans le réfectoire de San Giorgio Maggiore et le transfèrent vers Paris. L’épisode rend visible une dimension fondatrice du musée révolutionnaire et impérial : la circulation des œuvres ne procède pas seulement d’achats ou de dons, mais aussi de prises de guerre présentées comme déplacement vers un musée universel.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les musées, service public territorial en réinvention::III.C - Restitutions, provenances et propriété::Références culturelles — Décoloniser le musée""]",[]
318808140067413,"Marie-Guillemine Benoist, <u><i>Portrait d’une femme noire</i></u>",Sortir un modèle noir de l’anonymat,point,1800,,true,true,"[""Référence""]",#7C86FF,"<div><p>Benoist représente une jeune femme noire assise selon les codes du portrait de prestige, six ans après la première abolition de l’esclavage. Longtemps désignée par un titre racial anonyme, la modèle est aujourd’hui rapprochée du prénom Madeleine. La relecture du tableau montre comment histoire de l’art et archives peuvent rendre une individualité à des figures longtemps réduites à une catégorie.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les musées, service public territorial en réinvention::III.C - Restitutions, provenances et propriété::Références culturelles — Décoloniser le musée""]",[]
502678384931687,Élargissement historique des publics des musées,Du public savant au musée participatif,period,1800,1979,true,true,"[""Période""]",#46ECD5,"<div><p>Au XIXe siècle, le musée s’adresse d’abord surtout aux artistes, connaisseurs et spécialistes, et les enfants y sont longtemps malvenus. Sous la Troisième République, l’enseignement du dessin et des arts élargit progressivement les usages. Dans l’entre-deux-guerres, universités populaires et associations organisent des visites adaptées aux travailleurs. Dans les années 1960-1970, ateliers, pratiques enfantines et médiation transforment davantage le musée en lieu de partage et d’expérience.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les musées, service public territorial en réinvention::I.C - Du musée de spécialistes au musée pour tous""]",[]
460023884640413,Arrêté Chaptal,Quinze musées pour diffuser les collections nationales,point,01/09/1801,,true,true,"[""Évènement""]",#21BCFF,<div><p>L’arrêté Chaptal organise l’envoi de tableaux issus des collections nationales vers quinze grandes villes. Les communes doivent financer une galerie capable de les recevoir. La politique de dépôts donne ainsi une dimension territoriale au musée public et contribue à la formation de nombreux musées de beaux-arts en province.</p></div>,"[""ICT::3 - Compo::Culture, patrimoine et musées::Les musées, service public territorial en réinvention::I.A - Une institution ancienne, refondée par la Révolution""]",[]
239413768585721,Arrêté consulaire sur les bibliothèques municipales,Les fonds révolutionnaires passent aux municipalités,point,28/01/1803,,true,true,"[""Loi""]",#FF2056,"<div><p>L’arrêté du 8 pluviôse an XI place les bibliothèques des anciennes écoles centrales sous la surveillance des municipalités, qui doivent nommer et rémunérer un conservateur. Environ cent cinquante bibliothèques communales trouvent leur origine dans ce transfert de collections, elles-mêmes largement issues des confiscations révolutionnaires.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les bibliothèques""]",[]
264245227092773,Restitutions européennes après Waterloo,Les puissances réclament les œuvres saisies,point,1815,,true,true,"[""Évènement""]",#21BCFF,"<div><p>Après la chute de Napoléon, plusieurs puissances européennes exigent le retour d’œuvres transférées vers Paris pendant les guerres révolutionnaires et impériales. Une partie importante des collections saisies repart. L’épisode établit très tôt qu’une œuvre entrée dans un grand musée par conquête peut faire l’objet d’une revendication de restitution fondée sur les conditions de son acquisition.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les musées, service public territorial en réinvention::III.C - Restitutions, provenances et propriété"",""ICT::3 - Compo::Culture, patrimoine et musées::Les musées, service public territorial en réinvention::III.C - Restitutions, provenances et propriété::Références culturelles — Décoloniser le musée""]",[]
286945693229008,Création de l’inspection générale des monuments historiques,L’État organise la surveillance des monuments,point,23/10/1830,,true,true,"[""Évènement""]",#21BCFF,"<div><p>Le rapport de Guizot approuvé en octobre 1830 crée la fonction d’inspecteur général des monuments historiques. Ludovic Vitet, puis Prosper Mérimée, parcourent le territoire, signalent les édifices menacés et hiérarchisent les besoins. La conservation devient progressivement une administration nationale, fondée sur l’expertise et le dialogue avec les préfets.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::La culture en France : État et collectivités territoriales::I.A - Une longue tradition historique, revisitée au XXe siècle"",""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine::II.B - XIXe siècle : naissance de l’administration patrimoniale""]",[]
416775346990775,"Victor Hugo, <u><i>Guerre aux démolisseurs !</i></u>",La beauté d’un monument appartient à tous,point,01/03/1832,,true,true,"[""Référence""]",#7C86FF,"<div><p>Hugo dénonce la destruction d’édifices anciens au nom de la propriété ou de la modernisation. Il distingue l’usage d’un bâtiment, qui peut appartenir à son propriétaire, et sa beauté, qui intéresse la collectivité. La protection du patrimoine apparaît ainsi comme une limite légitime au droit de disposer librement d’un bien porteur d’un intérêt historique ou artistique commun.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine::IX - Idées directrices et références""]",[]
776614823091770,Prosper Mérimée devient inspecteur général,"Inventorier, classer et financer les restaurations",point,27/05/1834,,true,true,"[""Évènement""]",#21BCFF,"<div><p>Prosper Mérimée succède à Ludovic Vitet comme inspecteur général des monuments historiques. Ses tournées, rapports et correspondances avec les préfets permettent d’identifier les édifices prioritaires et d’orienter les crédits. Son action associe connaissance du terrain, classement administratif et restauration.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::La culture en France : État et collectivités territoriales::I.A - Une longue tradition historique, revisitée au XXe siècle"",""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine::II.B - XIXe siècle : naissance de l’administration patrimoniale""]",[]
630923307077223,Commission des monuments historiques,Une expertise collégiale pour la protection,point,29/09/1837,,true,true,"[""Évènement""]",#21BCFF,"<div><p>La Commission des monuments historiques est instituée pour conseiller l’administration sur les édifices à protéger et les travaux à financer. Le patrimoine concerné est d’abord très monumental — édifices antiques, médiévaux, religieux ou militaires — avant que les critères de protection ne s’élargissent aux siècles suivants.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine::I.C - Triple extension du domaine patrimonial"",""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine::II.B - XIXe siècle : naissance de l’administration patrimoniale""]",[]
705351298168610,Première liste des monuments historiques,Un millier de monuments identifiés nationalement,point,1840,,true,true,"[""Évènement""]",#21BCFF,"<div><p>La première grande liste nationale recense 1 082 entrées, dont 934 bâtiments. Elle donne une forme concrète à la politique de classement : l’État ne se contente plus d’intervenir au cas par cas, il constitue un corpus national d’édifices dont la conservation justifie expertise, crédits et contrôle des travaux.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine::II.B - XIXe siècle : naissance de l’administration patrimoniale""]",[]
997224150461931,"François-Auguste Biard, <u><i>L’Abolition de l’esclavage</i></u>",L’abolition représentée comme don républicain,point,1849,,true,true,"[""Référence""]",#7C86FF,<div><p>Biard met en scène l’abolition de 1848 comme moment de liesse et de fraternité républicaine. La composition place l’autorité française au centre du geste émancipateur et tend à reléguer au second plan les révoltes et résistances des personnes esclavisées. L’image patrimoniale montre ainsi comment une commémoration peut distribuer les rôles et produire un récit politique de l’émancipation.</p></div>,"[""ICT::3 - Compo::Culture, patrimoine et musées::Les musées, service public territorial en réinvention::III.C - Restitutions, provenances et propriété::Références culturelles — Décoloniser le musée""]","[""ict_timeline_media/culture_biard_abolition.jpg""]"
832079251704216,"Jacques Ignace Hittorff, <u><i>L’Architecture polychrome chez les Grecs</i></u>",Retrouver la couleur de l’architecture grecque,point,1851,,true,true,"[""Référence""]",#7C86FF,"<div><p>Hittorff rassemble observations archéologiques, traces de pigments et restitutions pour défendre l’idée que l’architecture grecque n’était pas le monde de marbre blanc fixé par l’imaginaire néoclassique. La polychromie oblige à distinguer le monument historique réel de l’image patrimoniale reconstruite par les goûts et savoirs des époques postérieures.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine""]","[""ict_timeline_media/culture_hittorff_1.jpg"",""ict_timeline_media/culture_hittorff_2.jpg"",""ict_timeline_media/culture_hittorff_3.jpg""]"
354728589021547,"Édouard Manet, <u><i>Olympia</i></u>",Nommer Laure change le regard,point,1863,,true,true,"[""Référence""]",#7C86FF,"<div><p>Une courtisane blanche regarde directement le spectateur tandis qu’une femme noire lui apporte un bouquet. Les recherches autour du <i>Modèle noir</i> ont remis en avant le prénom de cette dernière, Laure. Le déplacement du regard vers sa présence et sa relation sociale avec Olympia montre comment une relecture muséale peut sortir une figure secondaire de l’anonymat sans prétendre épuiser son histoire.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les musées, service public territorial en réinvention::III.C - Restitutions, provenances et propriété::Références culturelles — Décoloniser le musée""]","[""ict_timeline_media/culture_olympia.jpg""]"
866564149091876,"Eugène Viollet-le-Duc, <u><i>Dictionnaire raisonné de l’architecture française, « Restauration »</i></u>",Restaurer peut recréer un état jamais existé,point,1866,,true,true,"[""Référence""]",#7C86FF,"<div><p>Dans l’article « Restauration » du huitième volume de son <i>Dictionnaire raisonné</i>, Viollet-le-Duc distingue restaurer d’entretenir ou de réparer : restaurer peut consister à rétablir un édifice dans un état complet qui n’a peut-être jamais existé à un moment donné. Cette définition rend explicite la tension entre conservation de l’état transmis et reconstruction d’une unité architecturale idéale.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine::II.B - XIXe siècle : naissance de l’administration patrimoniale""]",[]
977712266334344,"Ernest Renan, <u><i>La Réforme intellectuelle et morale</i></u>",Les sciences et les arts comme affaire d’État,point,1871,,true,true,"[""Référence""]",#7C86FF,"<div><p>Renan défend après la défaite de 1870 une reconstruction intellectuelle et morale de la France. Il affirme que les sciences, les lettres et les arts relèvent aussi d’une responsabilité publique : la puissance nationale suppose des institutions capables de former, rechercher et produire des œuvres, non le seul jeu spontané des initiatives privées.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::La culture en France : État et collectivités territoriales::0 - Définitions et exception française""]",[]
187339159318415,Maison Pierre Corneille à Petit-Couronne,Une demeure d’écrivain devient musée,point,1879,,true,true,"[""Évènement""]",#21BCFF,"<div><p>La maison familiale de Pierre Corneille à Petit-Couronne devient l’une des premières maisons-musées françaises consacrées à un écrivain. Le patrimoine s’étend ainsi au lieu biographique : l’espace habité, les objets et l’évocation d’une vie peuvent devenir supports de mémoire littéraire et de médiation culturelle.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les musées, service public territorial en réinvention::I.B - Le XIXe siècle et les musées territoriaux""]",[]
921869444651186,Recherches de provenance au Muséum de La Rochelle,Reconstituer des acquisitions anciennes et leurs contextes,period,1880,1950,true,true,"[""Période""]",#46ECD5,"<div><p>Les recherches sur les collections constituées entre la fin du XIXe et le milieu du XXe siècle cherchent à documenter donateurs, voyageurs, militaires, administrateurs et circuits d’acquisition. La provenance devient une histoire sociale de l’objet : savoir d’où il vient ne suffit pas, il faut comprendre dans quelles relations de pouvoir, d’échange ou de contrainte il a été obtenu.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les musées, service public territorial en réinvention::III.C - Restitutions, provenances et propriété""]",[]
171063017440499,Conquête du Dahomey et prise des trésors royaux,Des objets de guerre deviennent collections muséales,point,1892,,true,true,"[""Évènement""]",#21BCFF,"<div><p>La conquête française du royaume du Dahomey s’accompagne de la saisie de biens royaux liés à Béhanzin et à ses prédécesseurs. Ces objets rejoignent ensuite des collections françaises. Leur histoire montre comment la provenance coloniale peut être documentée précisément et comment la restitution contemporaine oblige à articuler propriété publique, violence de conquête et demandes des États d’origine.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les musées, service public territorial en réinvention::III.C - Restitutions, provenances et propriété""]",[]
135573725854836,Loi sur la séparation des Églises et de l’État,La propriété publique des églises est maintenue,point,09/12/1905,,true,true,"[""Loi""]",#FF2056,"<div><p>La loi de séparation maintient dans le domaine public de nombreux édifices cultuels déjà propriété de l’État, des départements ou des communes. Elle transforme donc durablement le patrimoine religieux en responsabilité publique : la collectivité propriétaire doit composer avec l’affectation cultuelle, l’entretien du bâti et, pour les édifices protégés, les exigences patrimoniales.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine::III.B - Régime des édifices cultuels issu de 1905 et 1907""]",[]
717231761188872,Loi sur les sites et monuments naturels,Le paysage entre dans le patrimoine protégé,point,21/04/1906,,true,true,"[""Loi""]",#FF2056,"<div><p>La loi du 21 avril 1906 crée la première protection française des sites et monuments naturels de caractère artistique. La valeur patrimoniale ne concerne plus seulement un édifice construit : un paysage, une cascade ou un ensemble naturel peut justifier une protection d’intérêt général pour ses qualités pittoresques ou esthétiques.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine::II.C - Le socle juridique du XXe siècle""]",[]
229596550071443,Loi sur l’exercice public des cultes,Les églises restent gratuitement affectées au culte,point,02/01/1907,,true,true,"[""Loi""]",#FF2056,"<div><p>Faute d’associations cultuelles constituées selon le dispositif de 1905, la loi de 1907 maintient les édifices cultuels publics à la disposition gratuite des fidèles et des ministres du culte. Elle stabilise un régime toujours structurant : propriété publique et usage religieux coexistent, ce qui rend la gestion et l’entretien particulièrement dépendants du dialogue entre commune, affectataire et services patrimoniaux.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine::III.B - Régime des édifices cultuels issu de 1905 et 1907""]",[]
638423311271922,Loi sur les monuments historiques,Classement public ou privé pour intérêt général,point,31/12/1913,,true,true,"[""Loi""]",#FF2056,"<div><p>La loi du 31 décembre 1913 constitue le socle moderne de la protection des monuments historiques. Elle renforce les possibilités de classement d’immeubles présentant un intérêt public du point de vue de l’histoire ou de l’art, y compris contre la volonté du propriétaire, et organise un contrôle public durable des transformations affectant les biens protégés.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::La culture en France : État et collectivités territoriales::I.A - Une longue tradition historique, revisitée au XXe siècle"",""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine::II.C - Le socle juridique du XXe siècle""]",[]
963424668907337,Création de la Caisse nationale des monuments historiques,Financer l’entretien et ouvrir les monuments,point,10/07/1914,,true,true,"[""Loi""]",#FF2056,"<div><p>La Caisse nationale des monuments historiques et préhistoriques est créée pour soutenir la conservation, l’acquisition et la valorisation des monuments. Elle annonce l’actuel Centre des monuments nationaux : protéger ne consiste plus seulement à classer juridiquement un édifice, mais aussi à mobiliser des ressources, organiser les visites et assurer un entretien durable.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine::II.C - Le socle juridique du XXe siècle""]",[]
524837361707006,"Marcel Duchamp, <u><i>Fountain</i></u>",L’institution contribue à fabriquer la valeur,point,1917,,true,true,"[""Référence""]",#7C86FF,"<div><p>En présentant un urinoir comme œuvre, Duchamp dissocie la valeur artistique des seules qualités matérielles de l’objet. Le choix, le déplacement, le contexte d’exposition et la reconnaissance institutionnelle deviennent décisifs. Pour le patrimoine, le parallèle est fécond : aucun objet n’est patrimonial par nature ; une société le sélectionne, le nomme et décide de le transmettre.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine::I.A - De l’héritage familial au bien commun"",""ICT::3 - Compo::Culture, patrimoine et musées::La culture en France : État et collectivités territoriales::II.A - La politique de la culture en accusation""]",[]
813312951765621,Loi créant l’inventaire supplémentaire,Protéger aussi les édifices d’intérêt suffisant,point,23/07/1927,,true,true,"[""Loi""]",#FF2056,"<div><p>La loi de 1927 crée le régime de l’inventaire supplémentaire des monuments historiques. Elle permet de protéger des édifices qui ne justifient pas un classement au niveau le plus fort mais présentent un intérêt d’art ou d’histoire suffisant. Le droit patrimonial acquiert ainsi un second niveau de protection, plus souple et beaucoup plus extensif.</p></div>","[""ICT::3 - Compo::Culture, patrimoine et musées::Les politiques de conservation du patrimoine::II.C - Le socle juridique du XXe siècle""]",[]
